data,Palermo,Messina,Catania,Enna,Trapani,Caltanissetta,Siracusa,Ragusa,Agrigento
1994-08-01,4.3586497,7.522062,6.6114855,5.9234223,0.0,14.710184,4.8159328,5.777404,2.2267766
1994-09-01,18.308167,36.665306,28.182602,20.112684,5.905702,25.468885,42.160908,37.308002,20.65891
1994-10-01,46.275024,117.143524,99.787285,64.85092,83.509254,45.26316,116.75966,100.23352,61.025967
1994-11-01,56.54885,66.42401,52.788864,53.924442,39.369045,53.31203,86.53084,55.052227,42.916897
1994-12-01,82.09088,67.6781,37.8177,49.34325,103.47874,63.40219,49.873802,64.7489,72.65253
1995-01-01,115.04571,111.646904,48.415955,31.054953,75.79674,25.62306,75.62086,48.556877,32.473915
1995-02-01,20.017334,49.708664,18.924181,14.138297,2.9698038,13.249235,42.80465,29.696136,9.640422
1995-03-01,68.532486,120.754364,47.92073,38.21889,52.03758,32.23575,35.107143,38.19217,41.263706
1995-04-01,52.744076,46.480923,21.595892,23.147463,57.20624,21.050938,21.228075,20.837076,31.215122
1995-05-01,16.225931,14.013001,17.851452,19.727942,14.709532,13.815746,23.597961,15.603677,8.280492
1995-06-01,2.42066,20.909687,4.0629363,3.3124835,1.3028848,0.7187438,0.0,0.0,0.85682255
1995-07-01,9.751386,7.571885,5.4925027,7.8428516,0.5511605,3.3556914,6.2580414,0.321918,5.492838
1995-08-01,51.48596,104.6426,64.056114,65.655685,31.229433,59.262848,35.669083,17.287,61.566536
1995-09-01,85.08945,62.18125,56.28016,55.15619,94.22007,54.506695,95.36374,62.50513,69.58372
1995-10-01,5.121572,23.144703,15.886116,13.761755,4.2053,11.026345,21.565893,22.64452,21.554283
1995-11-01,145.79315,191.14828,100.12886,107.246574,93.77321,97.34368,93.24728,78.81214,98.036736
1995-12-01,76.92091,121.28471,142.22568,115.39684,38.412853,95.179504,183.31192,124.04114,88.442566
1996-01-01,120.45173,290.831,180.0383,147.99698,78.60112,106.43107,150.94875,106.662865,94.14901
1996-02-01,147.27032,192.97205,188.3184,133.92096,103.71127,121.052635,296.1494,195.74973,126.45545
1996-03-01,136.04048,193.26102,139.70134,109.52897,134.6786,102.59479,162.3886,102.977615,120.1387
1996-04-01,43.104065,36.28636,20.29185,39.09654,54.44469,37.959576,28.093153,36.382374,35.358986
1996-05-01,61.039307,63.60823,30.911013,33.532684,71.53494,36.067425,19.075983,23.694082,55.557392
1996-06-01,50.853027,36.078026,41.512157,54.694813,16.958931,44.25326,25.007986,20.23237,30.635984
1996-07-01,9.224472,24.482212,14.756877,15.411699,0.58245534,5.1134195,17.797205,4.6297965,4.9067073
1996-08-01,27.547863,35.837986,34.29921,26.840086,15.2585535,24.809118,30.444569,14.13666,17.826342
1996-09-01,60.039078,96.52149,35.193478,33.160316,43.554066,25.795,40.92387,48.586174,36.92258
1996-10-01,157.29887,248.77467,86.5101,94.09597,101.06134,80.497375,79.48171,68.53981,85.9584
1996-11-01,52.961857,48.29872,19.347511,20.012049,49.14492,24.545328,18.99558,31.623148,45.359222
1996-12-01,208.79788,241.32991,132.39502,171.54745,131.35393,187.59174,170.72163,143.73503,155.43666
1997-01-01,60.180443,76.8501,57.246616,51.034344,45.463444,51.067474,81.36816,63.396847,36.049194
1997-02-01,30.168474,29.708275,20.686605,19.546795,30.85172,24.612707,44.71244,41.556885,29.045725
1997-03-01,32.530186,58.53693,45.39455,46.630478,17.47354,42.201256,60.199867,45.719196,28.441977
1997-04-01,49.746754,72.90467,33.988117,34.487232,37.798157,31.102179,34.893585,37.12421,32.852894
1997-05-01,16.983772,8.664263,16.31547,12.848141,3.8441088,21.86409,9.779663,7.625122,12.946322
1997-06-01,2.4954417,2.248551,3.4727025,2.5742762,2.2743778,2.5622773,4.5917153,5.1536117,1.3451283
1997-07-01,0.27363005,0.7858479,1.2394592,6.4074316,0.045271847,1.5819848,0.0,0.023207348,0.0055344156
1997-08-01,76.0975,64.58373,77.89089,80.593704,44.865692,40.832176,73.76012,49.136353,56.9967
1997-09-01,98.78242,139.69452,91.42403,84.28941,89.32434,78.19183,92.36537,118.98162,72.698265
1997-10-01,109.661964,151.30064,176.69019,170.64313,112.879585,168.45998,213.00322,140.40445,169.52231
1997-11-01,135.70514,160.92616,120.656654,102.9474,132.98149,95.32636,128.69174,119.34676,137.66087
1997-12-01,130.59167,98.05576,54.584248,50.608025,149.02501,70.05151,61.129135,65.62889,104.29779
1998-01-01,60.592495,74.10101,35.483303,25.703232,65.30392,29.045889,57.05353,45.92931,33.089188
1998-02-01,60.367294,46.493572,21.686508,34.976524,54.76575,32.5583,14.6953,13.196304,45.556335
1998-03-01,58.830868,60.177635,50.667953,37.99557,46.50155,38.68621,66.72513,51.06484,45.651085
1998-04-01,30.568338,45.541977,28.464586,25.473381,25.81671,33.135345,41.110744,29.33296,31.197205
1998-05-01,33.10128,27.842987,26.996391,28.69138,17.273945,23.97276,18.172276,8.019776,25.033293
1998-06-01,0.75605255,3.7629678,0.5998344,1.4578606,0.0,0.0,0.34143826,0.0,0.022486938
1998-07-01,0.22659919,0.120392434,0.079133585,0.54231143,0.06568061,0.0,0.0,0.0,0.0
1998-08-01,39.979317,18.694996,14.141056,35.960743,17.263422,15.8997,11.366554,5.2234716,5.035069
1998-09-01,62.620323,64.41377,51.251225,57.621643,61.507923,63.575577,57.90618,50.639553,44.367233
1998-10-01,93.67993,92.63135,52.757637,62.38484,106.84945,67.96848,24.722778,35.020332,81.04011
1998-11-01,76.56337,130.49634,52.03086,49.353123,70.608284,53.782127,47.694668,56.21944,58.715717
1998-12-01,81.92857,89.205246,50.073338,46.299168,83.72302,53.048306,48.464256,52.717304,61.925938
1999-01-01,103.4963,158.62717,61.24678,78.56103,66.468506,71.3678,51.87171,64.54772,70.63556
1999-02-01,43.919044,38.812096,18.443476,15.995798,46.40389,28.671804,20.945133,33.32778,40.59816
1999-03-01,48.471138,75.0711,48.957684,45.913937,29.785883,35.39039,36.07211,37.74615,29.67654
1999-04-01,27.676447,38.151894,10.832505,16.095762,19.777668,22.656853,7.5932446,6.54795,28.918016
1999-05-01,4.8173504,5.9168878,2.313011,1.9397684,3.8601034,2.377164,1.6912098,0.35902297,3.4293635
1999-06-01,1.6983112,13.95115,1.0212084,2.7430208,0.0,2.893388,0.0,0.0063608997,2.0641158
1999-07-01,17.864134,22.449509,12.793795,7.571997,14.189416,2.604841,14.927302,6.1263504,8.104726
1999-08-01,8.074999,22.28891,18.128733,22.487844,9.476266,10.467527,26.412855,15.934835,22.166725
1999-09-01,27.349888,59.545467,53.95077,44.590786,19.296738,23.229671,93.23405,45.985867,19.286095
1999-10-01,17.912605,31.507687,11.079293,9.434017,18.59604,13.6202755,17.183813,27.945082,20.85511
1999-11-01,133.43013,169.66943,211.57298,179.3663,137.96735,152.47032,272.85965,216.18538,108.55847
1999-12-01,82.186,102.269554,116.86158,85.00802,81.87476,75.365105,130.1158,130.99876,66.290306
2000-01-01,51.548584,197.23157,152.75374,103.33129,38.068554,68.58103,172.64713,113.73814,54.74007
2000-02-01,59.657978,60.883057,20.839752,13.558655,31.184345,12.750169,31.03678,18.426577,15.728244
2000-03-01,14.88479,22.79916,5.3313465,6.9000125,12.990558,5.4173274,4.2138944,2.4937766,8.2129
2000-04-01,64.84847,98.51124,51.46621,53.922417,35.057888,41.81484,55.209557,53.733402,40.62019
2000-05-01,33.91061,36.04612,24.969141,37.241615,17.346437,26.059223,25.683945,19.314808,17.086945
2000-06-01,12.806556,13.821036,11.169046,3.3149948,4.7529545,2.7351403,4.9044833,7.9993615,3.0523312
2000-07-01,1.9304689,0.32239556,0.042640693,0.0178438,0.23314838,0.024155254,2.451576,0.095576115,0.044502534
2000-08-01,3.6923845,0.08355474,1.9189781,0.093456045,0.95788324,0.43131787,7.430957,0.23852058,3.8986528
2000-09-01,58.93066,99.240974,48.63955,42.377834,64.468544,41.631344,63.9411,29.2405,39.59415
2000-10-01,71.37253,95.11295,81.505135,91.36848,58.0932,77.88496,74.16657,49.77317,77.57292
2000-11-01,69.448586,61.188286,38.796646,45.09069,71.83229,60.074944,26.885815,41.55343,69.028755
2000-12-01,92.01716,73.407524,83.858284,87.439445,103.463234,107.083336,108.12145,95.67354,142.61897
2001-01-01,138.55006,145.78261,110.84652,93.355736,129.89604,112.494545,91.098885,97.51362,122.9495
2001-02-01,95.633064,81.31325,32.482243,47.273304,91.46622,51.93795,28.367819,36.86342,47.492535
2001-03-01,23.44689,33.697998,19.109772,17.90947,14.3001,20.511477,13.163288,18.387932,22.465454
2001-04-01,70.0859,72.13014,20.076284,22.751093,44.46373,35.354267,22.971779,35.596,44.796402
2001-05-01,32.70715,65.72857,33.497227,24.680124,54.401287,25.303108,31.050877,38.162766,24.80046
2001-06-01,5.2662764,42.839226,4.5475287,1.7610221,0.052673668,1.4506376,1.4159254,0.5678703,1.2671009
2001-07-01,0.014505607,0.0009531582,0.0040181563,0.0,0.0,0.0,0.0,0.0,0.0
2001-08-01,11.836491,25.850052,31.182917,19.959198,1.1944159,6.3041377,39.900208,22.263702,13.322534
2001-09-01,18.777699,31.323769,8.916025,6.380246,25.491867,8.716175,1.3661424,6.1598697,11.93742
2001-10-01,9.140824,25.649725,5.741227,7.1102276,4.448088,2.8930333,3.4565268,3.5293887,6.967029
2001-11-01,80.04455,85.5795,39.374332,45.523396,78.03283,57.54689,47.6568,35.532597,75.99691
2001-12-01,87.860954,155.36534,51.883945,44.62229,64.39086,42.973686,65.82381,37.93967,51.46287
2002-01-01,51.572155,41.881676,49.141064,34.78184,38.358376,43.233883,45.447727,49.40718,50.712048
2002-02-01,23.854275,49.656185,36.350872,24.501078,15.6390295,13.231812,42.92966,19.365377,17.855305
2002-03-01,38.318386,63.281708,25.336208,35.31575,4.9803786,19.941746,27.40299,9.660523,13.668762
2002-04-01,51.494972,93.53178,54.604115,44.63463,33.81134,39.597584,27.25894,20.835602,47.932323
2002-05-01,66.20139,89.58153,40.325573,52.080574,43.972164,30.31759,27.784481,19.22874,38.384468
2002-06-01,13.903363,11.515789,2.7283113,4.4236193,8.075976,2.0333712,0.16454017,0.020349294,7.5273943
2002-07-01,28.913488,58.10047,19.441433,22.239967,7.298155,4.57563,7.8599215,1.3527158,8.7402
2002-08-01,19.264301,45.035686,25.342772,21.688848,24.320957,2.4079509,19.203947,12.940461,3.1392145
2002-09-01,39.932587,72.586395,28.546797,21.265043,29.833069,24.12864,46.710953,7.7769456,28.033632
2002-10-01,76.33227,69.69307,33.724392,49.07227,76.3943,48.06661,35.626198,58.194996,62.465107
2002-11-01,94.6344,105.90114,94.48204,74.68104,102.32365,72.61691,94.38437,96.88197,88.35732
2002-12-01,116.86709,167.34242,51.45575,71.685074,125.34217,77.43243,50.074097,70.60696,115.663246
2003-01-01,135.68716,145.34604,102.09621,83.21849,119.497505,91.96093,132.38478,123.626076,119.917595
2003-02-01,80.75972,102.62857,77.12321,62.912205,55.511597,50.169125,85.14639,74.04652,59.38683
2003-03-01,28.263391,39.321808,32.56945,34.562798,23.804947,27.223013,31.035135,25.2004,29.465996
2003-04-01,85.29733,110.444,90.72883,91.52611,61.553192,75.38931,95.16569,75.798706,73.8456
2003-05-01,9.865919,23.198742,8.463489,8.242385,7.504544,4.8005185,11.603414,3.8696098,4.6942472
2003-06-01,17.885792,26.498384,25.383942,40.016075,5.596181,15.8981285,16.022642,5.898329,10.036475
2003-07-01,1.3052635,0.14295565,0.18278828,0.0,0.011755724,0.018229533,0.0,0.0,0.69117886
2003-08-01,25.76376,39.80918,20.059095,18.177252,19.624205,14.483464,17.957169,7.5133295,10.196593
2003-09-01,91.98061,104.830864,139.74629,79.85975,101.064545,67.21648,262.2097,154.1539,96.865326
2003-10-01,111.70354,126.524506,115.173775,145.55525,81.67075,97.99529,64.21034,58.11294,97.38685
2003-11-01,90.16637,144.32907,110.14102,117.958565,125.90511,131.18628,88.43109,67.07783,115.17518
2003-12-01,139.36977,254.24973,160.11545,134.40019,108.72572,99.07022,115.20412,108.90835,119.7486
2004-01-01,74.89025,96.12709,28.05209,32.646297,57.103065,45.077854,24.442726,38.28025,46.956505
2004-02-01,34.425766,28.23952,14.883609,13.460923,25.175575,15.539056,7.596018,6.73115,21.907042
2004-03-01,103.1528,79.306656,51.853874,66.18714,105.67136,64.02257,35.908028,34.9266,81.86277
2004-04-01,97.48169,107.79401,80.71334,76.96185,73.25561,70.553665,114.528275,109.51535,67.41803
2004-05-01,25.052902,26.134983,21.323835,16.097858,20.821226,11.305126,15.600634,12.893414,11.410177
2004-06-01,51.837784,40.428844,19.248047,30.659307,47.007576,8.214108,5.3870134,4.7122216,24.694979
2004-07-01,16.625732,25.497272,28.849596,41.319786,13.92008,1.8697133,20.471571,9.295087,3.2952747
2004-08-01,0.025079247,2.5436337,1.6786218,0.5799628,0.09549449,0.035043724,0.0011558,0.0,0.114521995
2004-09-01,59.92025,78.88212,59.177433,53.774445,56.77589,48.91454,81.68098,64.27341,70.13765
2004-10-01,48.933525,30.269615,27.838999,30.08293,59.033855,49.43183,26.471897,42.602432,77.90129
2004-11-01,136.01715,174.01082,153.49132,117.587746,158.61388,132.39,138.11627,145.35114,151.84064
2004-12-01,187.63034,281.15997,201.68687,181.04659,227.71182,186.58055,190.00085,202.93787,210.66425
2005-01-01,92.00372,67.6719,51.411903,56.61652,96.04168,74.13823,54.19557,53.415688,91.23686
2005-02-01,78.75012,77.19817,70.62027,54.92149,85.71929,65.5697,122.06655,93.526566,85.56742
2005-03-01,64.14553,64.41831,33.280224,46.87827,47.342983,49.291965,30.797884,16.103428,54.37368
2005-04-01,146.75352,119.47904,88.172714,92.173584,117.79409,62.15837,64.47643,42.673912,83.459015
2005-05-01,20.394127,44.244728,24.385586,32.278877,8.732904,25.482086,24.263073,8.259891,13.49404
2005-06-01,34.01297,48.38564,50.58043,76.6427,19.294466,45.19756,33.32203,11.502492,24.920965
2005-07-01,7.9786105,4.630149,0.32230997,0.8143843,12.802206,0.64656764,0.18661962,0.49756312,1.3618958
2005-08-01,20.44934,21.144167,13.382035,15.370232,27.90583,10.856233,6.498281,5.2661915,19.537868
2005-09-01,42.066067,98.03498,51.16286,52.516354,19.077715,29.2106,40.67025,17.665981,14.690841
2005-10-01,71.827484,98.35539,68.4073,61.460274,80.7924,49.937103,70.388245,51.764683,34.382103
2005-11-01,61.03046,39.737278,34.66378,34.580154,90.38995,51.70664,39.499813,42.338806,70.76793
2005-12-01,165.99913,228.77487,206.77618,212.99509,108.3388,163.40298,240.84425,151.44917,135.92786
2006-01-01,94.61859,163.87279,114.50149,103.71929,85.86509,96.73668,139.60637,133.03392,97.60239
2006-02-01,91.35797,136.09189,115.32371,95.95987,57.483257,75.044044,134.62233,108.31066,74.642044
2006-03-01,60.93091,98.49215,27.287745,31.39379,31.318745,23.350418,14.109765,16.250153,30.778412
2006-04-01,41.861443,58.32191,32.11941,32.892765,21.576313,26.561594,17.705603,13.198375,30.742281
2006-05-01,11.807129,7.319435,5.2783613,4.061354,21.613028,2.9667,1.9679426,1.4769703,12.792897
2006-06-01,20.015968,26.534325,24.351904,24.448956,11.0365095,10.539927,20.787498,11.329545,12.769955
2006-07-01,21.75948,34.390324,31.788364,38.64185,9.434525,28.440346,47.033318,28.768984,14.952689
2006-08-01,4.7835236,30.255503,9.191239,7.9005184,6.692398,7.318776,6.219976,3.029341,5.6234884
2006-09-01,94.091,90.00199,37.798256,39.753643,96.9239,88.94887,37.262558,34.65987,115.865074
2006-10-01,37.45233,87.03657,97.45729,48.107178,55.790833,44.2126,116.13995,78.73648,56.720608
2006-11-01,33.387375,52.83979,66.48925,51.255997,29.110764,38.463055,98.74755,54.35482,38.889828
2006-12-01,81.05119,252.34415,177.61336,143.68526,107.28892,103.28057,152.15375,146.82329,107.68859
2007-01-01,22.737095,40.261097,7.583221,9.857697,18.790148,6.8729453,5.4774227,4.319567,10.565171
2007-02-01,76.252884,156.66458,46.413383,40.41596,77.38262,37.594677,30.35559,25.055227,41.202145
2007-03-01,164.65678,161.8732,173.73541,141.12685,138.06284,109.46223,190.31317,159.04976,120.58628
2007-04-01,80.09255,70.152336,54.739212,71.57837,65.59374,58.09512,44.251263,40.36395,61.73351
2007-05-01,16.267067,45.39871,10.226654,8.352274,10.972626,4.2981358,8.902953,6.741495,5.38006
2007-06-01,30.073414,46.012894,40.474564,32.529945,19.598038,35.04879,43.687317,35.71424,36.86485
2007-07-01,0.027963106,0.020172382,0.0,0.0,0.11094695,0.0,0.0,0.0,0.0
2007-08-01,0.03786194,0.7036077,0.0007236189,0.003795065,0.3568625,0.022778938,4.667287,6.382987,0.103377864
2007-09-01,60.312565,91.67579,60.48932,60.692432,77.12595,67.26899,40.18325,55.03205,63.47347
2007-10-01,103.66273,174.28862,116.72927,76.36797,92.72123,48.947456,85.27001,56.92032,44.85589
2007-11-01,110.55578,133.85742,109.472305,86.60798,108.06106,56.4897,104.671906,95.54339,84.14106
2007-12-01,95.26413,129.32756,136.46922,100.75764,91.309494,107.700294,170.63455,154.19109,117.08321
2008-01-01,45.472157,73.82725,49.732788,52.889973,22.459257,37.71805,59.89865,47.123856,30.650702
2008-02-01,25.223454,37.84342,38.360207,26.320154,24.733376,26.162916,27.055683,27.621477,26.749025
2008-03-01,99.93709,92.43457,51.183628,64.226616,89.876045,72.80286,45.53631,50.427288,88.24959
2008-04-01,16.795395,23.65682,36.03533,29.380621,31.238422,25.781128,39.59651,35.352177,27.86514
2008-05-01,12.144482,16.858793,24.080051,17.55487,8.195339,10.263876,17.584547,12.32686,6.7873178
2008-06-01,6.938012,13.917776,12.160972,16.209309,0.123162396,12.705779,8.287673,16.185717,4.4708467
2008-07-01,3.9087203,6.2094746,2.9394422,9.566005,1.6279508,4.0264277,1.7060701,0.6725332,1.2392237
2008-08-01,11.061686,11.549049,4.592669,14.633514,0.45707098,2.0371246,16.448732,0.72099996,0.9157384
2008-09-01,52.91711,93.771454,40.353947,23.808449,45.801506,15.975038,32.401768,23.992865,29.76157
2008-10-01,58.652695,78.155495,48.353863,52.30296,78.69369,39.385593,59.036205,46.916252,46.4696
2008-11-01,52.08748,158.8633,110.146614,87.78027,45.016308,65.72356,98.0745,102.41483,51.05955
2008-12-01,159.06557,324.81964,173.19228,170.87524,112.82011,159.6834,142.0684,140.71043,120.02796
2009-01-01,199.93839,293.69528,234.43375,226.89496,156.08519,233.70921,239.22353,224.54927,194.89255
2009-02-01,127.490746,99.18029,36.437675,51.281963,106.15044,73.04126,48.546402,60.401382,84.89198
2009-03-01,105.64134,118.700356,60.878693,66.59151,63.70627,78.202675,49.80308,54.256516,92.4831
2009-04-01,71.4681,83.47884,101.652275,82.70483,91.88868,54.597393,100.99719,99.319954,68.59232
2009-05-01,20.941303,27.794744,18.760073,24.977846,27.721025,14.788581,17.75601,18.305658,18.60719
2009-06-01,6.3863425,30.564232,9.758547,2.471808,6.1465034,1.3168112,3.3185635,0.0,0.75897235
2009-07-01,0.0023707626,3.2174206,4.8129396,3.9588268,0.0,2.2482955,5.792511,0.0,0.2739474
2009-08-01,21.380062,21.529966,23.770294,23.032534,4.3140087,12.059513,34.884136,12.560406,3.28169
2009-09-01,157.8478,191.23337,131.7899,137.44313,144.20956,89.2372,107.097565,94.41044,106.034775
2009-10-01,190.5373,210.1565,113.71967,100.389366,146.79637,133.68486,75.097595,73.37277,153.38156
2009-11-01,43.1487,45.21621,14.345714,17.198477,47.191868,28.378834,12.314231,17.447414,43.31111
2009-12-01,119.48471,126.7022,44.367805,42.43389,126.404465,47.56392,41.726013,41.983658,72.62119
2010-01-01,186.74475,217.356,166.18338,157.09236,128.34421,140.4995,162.32967,146.63597,148.55418
2010-02-01,125.4307,150.58348,90.861435,103.62651,87.04552,116.46529,77.1732,98.38716,115.272484
2010-03-01,108.61403,129.6317,111.6982,117.82061,62.170113,105.58744,125.56858,109.432175,97.93684
2010-04-01,53.12322,34.119892,21.0247,29.000404,50.621708,34.285698,19.6782,21.090496,41.151123
2010-05-01,19.720427,19.04488,7.1314116,11.216589,10.311756,9.842857,4.1511602,3.0798228,10.300599
2010-06-01,7.6656566,9.306001,6.6080346,4.202027,4.624408,5.2750845,5.4017124,3.8301551,6.2636395
2010-07-01,2.655653,26.421598,17.000143,3.9215403,0.933903,0.23368326,8.3746,3.8594067,1.4168695
2010-08-01,0.071376786,0.39724824,0.005971707,0.0,0.0,0.006370045,0.055691622,0.2958763,0.0
2010-09-01,105.96231,126.89499,92.18499,70.98141,104.77404,79.73075,103.25576,104.23938,81.79676
2010-10-01,128.47987,178.62468,113.1347,94.7033,100.748604,115.60577,168.55592,180.82643,119.095474
2010-11-01,58.580082,103.600266,56.670197,35.238537,58.93257,48.295288,43.91667,44.90545,58.023006
2010-12-01,37.20259,74.56843,49.342537,23.994955,40.37703,20.988363,36.128567,30.955284,26.60002
2011-01-01,57.058838,73.296036,81.545,50.327988,86.35509,59.341164,101.449036,75.91791,60.22345
2011-02-01,131.5682,187.47786,148.35419,123.11886,105.762856,115.450966,160.34593,125.020775,107.395805
2011-03-01,81.67322,158.39664,110.9678,93.95053,61.21775,97.63869,94.59712,86.526985,86.10966
2011-04-01,46.79649,99.5042,93.959045,58.91898,45.3399,33.69692,104.52942,70.58431,26.228264
2011-05-01,52.320904,73.03129,63.064545,59.368374,27.055502,47.028503,64.58477,38.102562,38.22601
2011-06-01,9.825565,16.242573,11.952126,18.412975,1.3766754,13.42513,12.094057,2.627323,5.12817
2011-07-01,0.5591883,1.8591065,0.012866098,0.0,1.8666183,0.0,0.0,0.0,0.028780498
2011-08-01,0.8487338,0.4255929,0.0,0.06110502,0.026462376,0.27586544,0.01031385,0.04158801,0.62021196
2011-09-01,51.47982,61.673283,57.500816,38.815235,29.07586,39.49734,60.566895,44.86754,36.45116
2011-10-01,101.44192,165.49265,122.15962,92.875114,95.962494,88.04243,88.069405,83.58823,90.29519
2011-11-01,49.830933,155.16351,92.50157,65.60555,33.698357,75.205315,213.83401,222.79231,66.62828
2011-12-01,112.86159,126.29516,57.177223,60.323135,87.68192,65.46097,97.08029,71.349464,99.89406
2012-01-01,66.90985,124.06702,98.326614,70.77585,47.39311,62.552025,113.16152,75.69022,54.777546
2012-02-01,147.57462,199.59483,162.68759,153.24806,90.68389,125.23684,178.8435,130.52792,114.99133
2012-03-01,70.1159,70.7128,79.32449,46.147774,30.117802,46.415916,137.72214,85.22156,46.500004
2012-04-01,74.29718,98.390686,67.13361,54.33857,46.983147,48.004356,44.01799,31.954271,56.97783
2012-05-01,23.865936,19.823294,11.042805,12.8536625,19.052301,9.401932,4.738869,0.79863834,7.6368036
2012-06-01,0.029242171,0.7394853,0.052725673,0.21877982,0.20331204,0.0,0.10037802,0.0,0.0
2012-07-01,10.685221,13.973807,8.8495245,14.053779,13.268643,3.7950735,18.90198,3.873705,2.757366
2012-08-01,0.038831,2.027269,5.3585334,0.004820663,1.4557265,0.0,15.035384,5.320103,0.0
2012-09-01,32.058563,34.907772,43.409683,32.349964,55.924755,44.45211,48.819763,42.31236,33.455452
2012-10-01,86.846695,51.254684,53.72654,59.533497,117.24299,87.22265,82.28104,84.88082,139.74615
2012-11-01,82.226326,97.04805,84.29921,86.60527,89.06556,90.790504,90.55491,73.06471,98.93869
2012-12-01,99.30004,138.80719,31.029009,41.846283,62.454807,50.12374,26.07827,31.15341,63.80098
2013-01-01,165.06953,128.43858,74.3148,92.78639,125.87702,112.02914,73.11382,88.96252,129.57594
2013-02-01,114.81322,92.862305,40.172684,50.316696,96.7577,70.815544,39.71254,67.20349,100.25835
2013-03-01,173.26239,162.69945,111.00668,123.119194,121.831116,132.10785,68.2659,68.40515,140.87488
2013-04-01,34.895157,49.94508,57.968224,56.374283,42.48418,49.790615,26.313309,29.858765,41.574135
2013-05-01,9.901061,6.4587617,3.1038673,4.397926,11.127967,6.68168,5.1285233,5.8776712,6.2512836
2013-06-01,0.6744055,2.6533983,0.007200176,0.0,1.1159195,0.0,0.10527066,0.97591305,0.0
2013-07-01,13.999973,12.056039,17.55314,28.215698,3.6175253,7.080307,20.904343,1.1891762,3.860544
2013-08-01,48.07248,63.112362,42.411827,52.49167,17.121927,32.55517,53.57213,12.879033,46.41678
2013-09-01,59.300003,79.075806,57.879658,63.57401,66.858246,57.02991,74.61573,45.363827,75.176025
2013-10-01,50.26616,58.543434,25.709034,23.75728,40.741493,26.930456,23.923042,41.618084,45.06574
2013-11-01,126.56472,104.85063,68.00116,76.82655,147.57106,110.544975,89.74833,108.76791,139.13211
2013-12-01,99.00364,92.771126,98.66511,86.08055,83.27519,79.96119,111.95443,96.66774,72.36056
2014-01-01,112.909645,106.82095,64.14246,81.29438,106.301796,100.4709,71.234474,85.08926,108.46229
2014-02-01,103.80298,121.83627,93.25273,81.84987,65.89105,70.106,92.73138,79.19493,71.98128
2014-03-01,127.057526,95.71235,67.182236,77.2503,125.67638,97.93504,58.382305,70.87549,119.25986
2014-04-01,102.03199,120.107635,34.93102,38.488506,80.811,39.49901,22.937092,19.977833,62.227203
2014-05-01,33.979145,28.298988,14.2942505,12.773713,28.503292,15.889661,21.301302,15.125758,23.846743
2014-06-01,10.492292,9.41583,15.01087,28.873175,2.7246912,17.36111,6.807556,0.26431966,14.9221
2014-07-01,2.1495042,8.157725,2.2701032,9.104039,1.0665258,4.179228,2.7178185,1.4886541,1.5496979
2014-08-01,0.7880876,2.0122325,4.522637,9.089618,0.4580121,0.05930467,3.7443874,0.042814754,0.0550996
2014-09-01,9.566621,53.17194,21.311913,12.410633,6.3147116,6.581599,25.023258,23.338537,4.3401465
2014-10-01,60.740467,109.74383,61.954197,56.12766,33.080944,29.949299,60.21891,36.11154,43.62297
2014-11-01,51.083153,184.09828,97.37769,57.475624,56.906853,46.728733,116.54372,71.21593,79.81919
2014-12-01,106.113335,89.7083,58.015915,66.78494,106.08778,65.08369,51.797665,28.808113,81.53575
2015-01-01,143.92253,183.08527,98.328575,111.786995,126.41084,106.590256,87.833664,102.62116,118.16237
2015-02-01,235.06306,210.39613,215.23758,205.18533,218.00392,244.14241,244.78905,207.42941,259.61743
2015-03-01,139.20538,178.73798,100.89635,96.80157,83.749374,86.42488,100.229065,62.514294,96.170685
2015-04-01,15.751271,42.51687,5.367935,9.320557,5.5448155,6.2709856,2.9443438,3.011327,7.225374
2015-05-01,55.76946,40.06271,23.733358,22.188757,13.363103,15.800077,8.822788,7.6549544,17.931229
2015-06-01,23.271835,29.56896,30.483208,35.698036,4.3528795,21.726295,26.041616,20.989944,9.464155
2015-07-01,9.444345,18.358124,23.17817,19.88139,0.37108096,4.350988,29.530514,3.8564556,4.030459
2015-08-01,40.9796,56.443745,49.29079,45.174397,28.995752,31.986732,31.56896,41.153545,34.170547
2015-09-01,75.177345,122.92189,83.21962,88.07257,59.297844,57.40764,95.67911,60.330807,54.891293
2015-10-01,182.42186,240.27556,140.97751,123.73456,179.04916,91.14233,91.76967,37.765606,141.78632
2015-11-01,101.59783,128.30193,90.73218,93.70368,81.35637,49.560394,78.977745,72.904724,55.89898
2015-12-01,8.630013,34.292545,14.180329,6.033644,4.8131223,3.010204,16.39897,5.292045,1.7090576
2016-01-01,78.07022,99.237595,35.99498,44.142647,51.16813,38.11081,20.150606,25.976421,50.05367
2016-02-01,49.384754,46.499374,23.676739,24.837349,48.16873,39.341953,18.661057,21.196766,52.24747
2016-03-01,110.00065,127.60094,69.112175,76.517166,110.64108,80.25377,51.428204,52.267803,95.45049
2016-04-01,20.270483,21.124912,10.684647,7.223385,17.744862,17.08664,4.660935,7.086945,28.620533
2016-05-01,34.917603,52.75366,21.167122,26.706959,42.38204,22.279829,12.363432,9.3213825,25.41999
2016-06-01,36.2408,30.26724,23.563667,30.678526,21.977118,32.46704,12.188428,21.0554,22.563456
